ENST00000492378 	ENST00000288167 ENST00000475124 ENST00000494338 	677 	836 1860 783 	696 	856 1880 803 	33 	33 33 33 
ENST00000606080 	ENST00000309733 ENST00000392857 ENST00000271375 	4869 	8079 5045 6458 	4869 	8097 5063 6476 	51 	35 35 35 
ENST00000498161 ENST00000599364 	ENST00000434913 	379 379 	424 	379 379 	424 	52 52 	47 
ENST00000494236 	ENST00000253699 	61 	4585 	61 	4586 	38 	41 
ENST00000566753 	ENST00000481617 	571 	2900 	571 	2900 	52 	53 
ENST00000554457 ENST00000579123 ENST00000326654 ENST00000567056 ENST00000546474 ENST00000592462 	ENST00000372939 ENST00000372935 ENST00000372936 ENST00000338687 ENST00000545398 	3376 1631 3518 436 4050 2922 	2804 2839 3245 3143 2828 	3376 1631 3518 436 4050 2922 	2820 2855 3261 3159 2844 	36 36 36 36 36 36 	37 37 37 37 37 
ENST00000593576 	ENST00000588254 ENST00000445478 	2174 	3023 3243 	2192 	3037 3257 	34 	32 32 
ENST00000606080 	ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 	3287 	7051 7939 13233 13176 4540 4540 2731 4539 	3287 	7057 7945 13239 13182 4546 4546 2737 4545 	45 	46 46 46 46 46 46 46 46 
ENST00000409887 	ENST00000295121 	3017 	1471 	3017 	1479 	53 	34 
ENST00000414130 	ENST00000430198 	153 	200 	153 	206 	52 	47 
ENST00000445820 	ENST00000453518 	222 	467 	222 	467 	53 	53 
ENST00000536545 ENST00000437104 ENST00000509076 ENST00000503814 ENST00000572991 ENST00000394607 ENST00000357618 ENST00000267205 ENST00000428465 ENST00000337227 ENST00000539605 ENST00000586523 ENST00000553155 ENST00000532312 ENST00000330342 ENST00000473778 ENST00000422365 ENST00000541540 ENST00000464772 ENST00000397622 	ENST00000367182 ENST00000305817 ENST00000344248 ENST00000544724 ENST00000511001 	1180 158 447 3751 719 4557 3241 2459 2615 2596 5591 2911 617 1216 5858 1373 3433 3073 201 2349 	9538 1563 2673 185 117 	1180 158 447 3751 719 4557 3241 2459 2615 2596 5591 2911 617 1216 5858 1373 3433 3073 201 2349 	9538 1563 2673 185 117 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 
ENST00000559697 	ENST00000600719 	349 	34 	349 	34 	38 	42 
ENST00000588729 ENST00000327827 	ENST00000504241 	73 5021 	2040 	94 5042 	2051 	32 32 	40 
ENST00000492472 ENST00000467514 ENST00000318636 ENST00000360428 ENST00000434452 ENST00000328913 ENST00000473233 ENST00000338733 ENST00000446782 ENST00000424280 ENST00000309424 ENST00000302219 ENST00000328546 ENST00000370272 ENST00000366089 ENST00000296318 ENST00000475135 ENST00000581251 	ENST00000261839 ENST00000560809 ENST00000285116 ENST00000571751 	816 692 4384 4852 4969 4623 4398 2019 1766 2370 2499 1819 1947 5591 109 6183 1296 692 	6071 5513 1570 1570 	816 692 4384 4852 4969 4623 4398 2019 1766 2370 2499 1819 1947 5591 109 6183 1296 692 	6071 5513 1570 1570 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	45 45 45 45 
ENST00000382119 ENST00000301215 ENST00000257181 ENST00000497387 ENST00000471603 ENST00000491289 ENST00000377837 ENST00000282841 ENST00000358966 ENST00000472531 ENST00000336418 ENST00000446628 	ENST00000566492 	84 3309 3519 16 2217 4108 930 1647 1499 734 3713 1843 	31 	84 3309 3519 16 2217 4108 930 1647 1499 734 3713 1843 	40 	53 53 53 53 53 53 53 53 53 53 53 53 	44 
ENST00000492378 	ENST00000288167 ENST00000475124 ENST00000494338 	677 	836 1860 783 	696 	856 1880 803 	33 	33 33 33 
ENST00000295269 ENST00000309733 ENST00000564458 ENST00000564795 	ENST00000394511 	3908 6240 932 932 	58 	3929 6261 953 953 	58 	32 32 32 32 	40 
ENST00000532572 	ENST00000394458 ENST00000404085 	5090 	3111 2974 	5097 	3114 2977 	31 	39 39 
ENST00000369145 ENST00000584087 	ENST00000326597 	2681 2681 	120 	2682 2682 	120 	52 52 	42 
ENST00000510760 	ENST00000591037 	2103 	1881 	2103 	1881 	46 	34 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000392857 	ENST00000606080 	2027 2027 8269 2743 4667 	4659 	2027 2027 8269 2743 4667 	4659 	51 51 51 51 51 	43 
ENST00000011619 ENST00000469916 ENST00000539980 	ENST00000600057 	1898 278 1289 	156 	1898 278 1289 	156 	51 51 51 	53 
ENST00000411562 ENST00000426970 ENST00000571071 	ENST00000515340 	132 132 132 	480 	150 150 150 	484 	35 35 35 	49 
ENST00000334567 	ENST00000409562 ENST00000493254 	1181 	2733 2052 	1189 	2733 2052 	34 	53 53 
ENST00000549291 	ENST00000589272 ENST00000393233 	472 	1062 1062 	472 	1064 1064 	53 	49 49 
ENST00000429412 ENST00000546113 	ENST00000392857 	1585 1585 	4529 	1585 1585 	4529 	53 53 	39 
ENST00000309955 ENST00000544076 	ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	3730 1431 	37 43 43 43 130 1405 2116 133 130 37 43 37 76 130 37 37 37 37 37 	3730 1431 	37 43 43 43 130 1405 2116 133 130 37 43 37 76 130 37 37 37 37 37 	53 53 	40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
ENST00000410105 ENST00000423772 	ENST00000377957 ENST00000380167 ENST00000378387 ENST00000378395 ENST00000343259 ENST00000599056 ENST00000601421 ENST00000429604 ENST00000418871 ENST00000337530 ENST00000393978 	2833 309 	2543 1077 3084 2858 2719 3869 4337 3984 3867 5003 642 	2833 309 	2557 1091 3098 2872 2733 3883 4351 3998 3881 5017 656 	51 51 	39 39 39 39 39 39 39 39 39 39 39 
ENST00000587309 	ENST00000264436 ENST00000399215 ENST00000471259 ENST00000498089 ENST00000475687 ENST00000593682 ENST00000311437 ENST00000375095 ENST00000531346 ENST00000529187 ENST00000237536 ENST00000372824 ENST00000463586 ENST00000482587 ENST00000607267 ENST00000348993 	3568 	7069 735 167 2052 946 1586 2808 3175 2808 2959 10438 113 471 3330 7069 3192 	3568 	7069 735 167 2052 946 1586 2808 3175 2808 2959 10438 113 471 3330 7069 3192 	53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000538183 	ENST00000527057 ENST00000528239 ENST00000525295 ENST00000403374 	11737 	1061 1322 638 872 	11737 	1076 1337 653 887 	51 	31 31 31 31 
ENST00000360121 ENST00000586020 	ENST00000609923 	3876 1539 	3304 	3876 1539 	3312 	40 40 	32 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000354232 ENST00000282074 ENST00000564458 ENST00000564795 	ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	6543 4016 6348 329 5112 3548 1359 1235 1040 1040 	4603 5698 1586 339 4603 4602 	6543 4016 6348 329 5112 3548 1359 1235 1040 1040 	4603 5698 1586 339 4603 4602 	53 53 53 53 53 53 53 53 53 53 	38 38 38 38 38 38 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	790 865 507 489 458 2919 	563 	790 865 507 489 458 2919 	563 	45 45 45 45 45 45 	53 
ENST00000593264 	ENST00000336505 ENST00000573981 ENST00000585690 ENST00000399602 ENST00000005082 ENST00000526601 ENST00000528218 ENST00000529789 ENST00000525313 ENST00000533036 ENST00000529228 ENST00000526540 ENST00000526598 ENST00000534569 ENST00000395530 ENST00000357949 ENST00000446505 ENST00000525350 ENST00000533903 ENST00000409623 ENST00000432854 ENST00000467153 ENST00000588224 ENST00000449592 ENST00000541467 ENST00000538055 ENST00000414696 ENST00000291547 ENST00000528349 ENST00000460798 ENST00000409401 ENST00000427245 ENST00000389617 ENST00000376200 ENST00000380586 ENST00000519096 ENST00000380587 ENST00000370661 ENST00000417486 ENST00000414473 ENST00000488630 ENST00000609129 ENST00000462546 ENST00000459993 ENST00000431842 ENST00000518219 ENST00000317370 ENST00000572485 ENST00000303575 ENST00000366249 	59 	3380 729 880 386 335 445 494 206 360 428 228 221 319 608 5694 1757 1854 2428 2897 238 3659 729 880 2586 2357 436 1477 3498 441 1844 1657 691 2483 865 1913 1701 1527 3647 1118 1854 321 9506 1054 4279 6711 2642 2510 2503 3409 22 	59 	3401 750 901 407 356 466 515 227 381 449 249 242 340 629 5715 1778 1875 2449 2918 259 3680 750 901 2607 2378 457 1498 3519 462 1865 1678 712 2504 886 1934 1722 1548 3668 1139 1875 342 9527 1075 4300 6732 2663 2531 2524 3430 43 	36 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000581966 ENST00000582797 ENST00000492328 ENST00000338040 ENST00000577369 ENST00000426548 ENST00000568935 	ENST00000418464 ENST00000414450 	351 792 329 3891 792 4867 329 	2345 2349 	351 792 329 3891 792 4867 329 	2345 2349 	53 53 53 53 53 53 53 	53 53 
ENST00000564458 ENST00000564795 	ENST00000478538 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	944 944 	-1 4603 7390 5698 1586 339 4603 4602 	944 944 	0 4604 7391 5699 1587 340 4604 4603 	53 53 	51 51 51 51 51 51 51 51 
ENST00000558583 	ENST00000309733 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	6047 	7175 498 5236 2219 5236 5235 	6047 	7175 498 5236 2219 5236 5235 	53 	53 53 53 53 53 53 
ENST00000497070 	ENST00000536118 ENST00000355524 ENST00000449165 ENST00000329623 ENST00000380486 ENST00000482186 ENST00000482084 ENST00000238831 ENST00000536984 ENST00000366844 ENST00000373798 ENST00000460378 ENST00000343067 ENST00000356093 ENST00000398863 ENST00000520405 ENST00000334047 ENST00000370207 ENST00000262866 ENST00000360672 ENST00000393276 ENST00000393274 ENST00000495031 ENST00000604959 ENST00000576568 ENST00000576265 	1873 	443 1189 2893 4178 4679 4437 4018 5269 2903 10261 4216 3503 4239 4140 3948 5 1645 1322 2064 1679 4949 5413 1465 1189 1189 1189 	1873 	443 1189 2893 4178 4679 4437 4018 5269 2903 10261 4216 3503 4239 4140 3948 5 1645 1322 2064 1679 4949 5413 1465 1189 1189 1189 	32 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000515702 	ENST00000469549 	381 	1929 	381 	1933 	34 	35 
ENST00000481463 	ENST00000565670 	363 	1405 	376 	1406 	33 	33 
ENST00000309955 ENST00000544076 	ENST00000599809 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000551364 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000439516 	3734 1435 	89 95 182 1457 182 89 128 182 89 89 	3734 1435 	89 95 182 1457 182 89 128 182 89 89 	53 53 	53 53 53 53 53 53 53 53 53 53 
ENST00000493091 ENST00000401486 	ENST00000511248 ENST00000397006 	2250 121 	467 368 	2261 132 	489 390 	42 42 	31 31 
ENST00000429412 ENST00000546113 	ENST00000309733 ENST00000489060 	2114 2114 	8049 3093 	2114 2114 	8049 3093 	43 43 	53 53 
ENST00000507477 ENST00000498926 	ENST00000523952 ENST00000380620 ENST00000446190 ENST00000376625 ENST00000520176 	1262 1900 	209 6500 2996 2786 1438 	1271 1909 	226 6517 3013 2803 1455 	36 36 	36 36 36 36 36 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	788 863 505 487 456 2917 	567 	788 863 505 487 456 2917 	567 	47 47 47 47 47 47 	53 
ENST00000309733 ENST00000604015 	ENST00000538183 	7651 449 	8379 	7661 459 	8383 	43 43 	33 
ENST00000265810 	ENST00000397779 	2521 	200 	2529 	209 	32 	41 
ENST00000555260 ENST00000553901 	ENST00000603611 ENST00000603588 	594 3260 	82 82 	594 3260 	82 82 	40 40 	40 40 
ENST00000579094 	ENST00000570478 	335 	502 	348 	502 	39 	52 
ENST00000368813 ENST00000484707 ENST00000249344 	ENST00000582797 ENST00000367157 ENST00000461188 ENST00000293648 ENST00000448622 ENST00000382093 ENST00000366974 ENST00000366973 ENST00000525574 ENST00000527693 ENST00000311015 ENST00000380870 ENST00000538010 ENST00000371177 ENST00000577369 ENST00000576788 ENST00000442720 ENST00000412997 ENST00000460637 ENST00000592205 ENST00000469257 ENST00000526405 ENST00000599646 ENST00000307564 ENST00000374079 ENST00000493450 ENST00000553458 	753 198 3735 	861 2705 935 3363 3568 115 1436 1377 1253 775 1891 589 804 2300 861 25 1481 2374 775 926 1608 3201 1943 5897 2570 952 3397 	771 216 3753 	883 2727 957 3385 3590 137 1458 1399 1275 797 1913 611 826 2322 883 47 1503 2396 797 948 1630 3223 1965 5919 2592 974 3419 	35 35 35 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000372989 ENST00000491602 ENST00000455616 ENST00000454200 ENST00000276141 	ENST00000452711 	3768 1962 3783 3629 3623 	556 	3768 1962 3783 3629 3623 	571 	53 53 53 53 53 	32 
ENST00000392857 	ENST00000538183 ENST00000309733 ENST00000489060 	4891 	8590 8020 3064 	4912 	8600 8030 3074 	32 	43 43 43 
ENST00000551866 ENST00000558924 	ENST00000580201 	218 899 	20 	226 907 	24 	45 45 	32 
ENST00000574474 ENST00000573373 ENST00000484457 ENST00000468343 ENST00000609147 ENST00000608075 ENST00000609043 ENST00000609844 ENST00000608540 ENST00000576838 ENST00000414739 ENST00000436580 	ENST00000360737 	3672 600 3647 1482 1482 1482 1482 1482 1482 1482 1378 2795 	2177 	3672 600 3647 1482 1482 1482 1482 1482 1482 1482 1378 2795 	2177 	37 37 37 37 37 37 37 37 37 37 37 37 	53 
ENST00000366362 	ENST00000567776 	560 	3289 	560 	3306 	44 	31 
ENST00000506472 	ENST00000567425 ENST00000564372 ENST00000565289 ENST00000563014 ENST00000416379 ENST00000339375 ENST00000450876 ENST00000345589 	1034 	2450 2584 3473 2199 2450 2584 3473 2199 	1034 	2450 2584 3473 2199 2450 2584 3473 2199 	31 	42 42 42 42 42 42 42 42 
ENST00000471743 ENST00000457468 	ENST00000505698 	643 1278 	26 	648 1283 	26 	31 31 	53 
ENST00000357606 ENST00000317269 	ENST00000381154 ENST00000495294 ENST00000358337 	2705 2619 	2258 1317 1720 	2712 2626 	2258 1317 1720 	38 38 	32 32 32 
ENST00000595646 ENST00000243639 ENST00000396409 ENST00000390651 	ENST00000395148 	3235 3383 3383 3265 	3540 	3235 3383 3383 3265 	3540 	42 42 42 42 	52 
ENST00000469412 ENST00000378551 ENST00000559199 ENST00000300107 ENST00000490103 ENST00000310226 ENST00000476784 ENST00000496524 ENST00000461707 ENST00000288699 ENST00000484882 ENST00000409177 ENST00000371754 ENST00000560386 ENST00000328827 ENST00000418100 ENST00000222693 ENST00000481276 ENST00000409785 ENST00000578826 ENST00000323571 ENST00000278947 ENST00000473219 ENST00000377834 ENST00000489501 ENST00000373510 ENST00000592399 ENST00000587380 ENST00000586240 ENST00000480945 ENST00000369580 ENST00000513146 ENST00000361071 ENST00000453619 ENST00000356115 ENST00000430511 ENST00000528353 ENST00000609863 ENST00000366319 	ENST00000339486 ENST00000581302 ENST00000581220 ENST00000261826 ENST00000328963 	2058 3491 61 2577 2995 1788 88 1569 1553 3456 3923 1959 4886 3153 3524 2008 2172 1925 6223 650 6264 2036 325 1632 6785 6579 324 101 2317 6582 3080 527 1819 1775 1820 1775 2225 1816 1003 	3131 2754 1480 2709 2709 	2058 3491 61 2577 2995 1788 88 1569 1553 3456 3923 1959 4886 3153 3524 2008 2172 1925 6223 650 6264 2036 325 1632 6785 6579 324 101 2317 6582 3080 527 1819 1775 1820 1775 2225 1816 1003 	3145 2768 1494 2723 2723 	38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 	34 34 34 34 34 
ENST00000321521 	ENST00000309733 ENST00000489060 ENST00000518152 ENST00000519167 	7990 	6662 1706 459 249 	7990 	6670 1714 467 257 	53 	43 43 43 43 
ENST00000490926 	ENST00000219343 ENST00000379152 ENST00000566454 	411 	5141 3964 5198 	411 	5148 3971 5205 	45 	39 39 39 
ENST00000362079 	ENST00000361227 	603 	74 	604 	74 	52 	53 
ENST00000562514 ENST00000561679 ENST00000568563 ENST00000569349 ENST00000561621 ENST00000290881 	ENST00000568503 	427 2741 1894 2652 3417 3467 	1368 	427 2741 1894 2652 3417 3467 	1372 	50 50 50 50 50 50 	49 
ENST00000379361 	ENST00000543095 ENST00000551414 ENST00000389961 ENST00000439348 ENST00000439727 	9538 	6842 2850 6639 6414 5855 	9545 	6842 2850 6639 6414 5855 	36 	53 53 53 53 53 
ENST00000264563 ENST00000431636 ENST00000341840 ENST00000447279 ENST00000329620 ENST00000589272 ENST00000393233 ENST00000445193 	ENST00000560810 	1500 1362 1389 1311 2357 1031 1031 5536 	981 	1506 1368 1395 1317 2363 1037 1037 5542 	981 	38 38 38 38 38 38 38 38 	35 
ENST00000436459 ENST00000501580 	ENST00000491404 	45 102 	10 	45 102 	10 	53 53 	53 
ENST00000361479 ENST00000431620 ENST00000339007 ENST00000595840 ENST00000552696 ENST00000469208 ENST00000561770 ENST00000476500 ENST00000474967 ENST00000591964 ENST00000589452 ENST00000486765 ENST00000361605 ENST00000474140 ENST00000501499 ENST00000477563 ENST00000425427 ENST00000462812 ENST00000461232 ENST00000476409 ENST00000464655 	ENST00000479068 	3000 114 2083 1597 61 220 95 4035 433 386 433 2009 1158 2991 651 368 2747 426 516 1137 669 	363 	3009 123 2092 1606 70 229 104 4044 442 395 442 2018 1167 3000 660 377 2756 435 525 1146 678 	363 	44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 	44 
ENST00000489732 	ENST00000257836 	632 	4827 	646 	4827 	39 	34 
ENST00000538183 ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000394511 ENST00000312675 ENST00000543006 ENST00000489060 	7191 6619 76 4680 5775 416 4680 4679 	292 13466 13409 1756 	7191 6619 76 4680 5775 416 4680 4679 	292 13466 13409 1756 	43 43 43 43 43 43 43 43 	52 52 52 52 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000309733 ENST00000478538 ENST00000483793 ENST00000473559 ENST00000354232 ENST00000489060 	7063 7951 13245 13188 4552 7339 5647 4552 2743 4551 	6573 30 3773 2084 1584 1617 	7064 7952 13246 13189 4553 7340 5648 4553 2744 4552 	6573 30 3773 2084 1584 1617 	52 52 52 52 52 52 52 52 52 52 	52 52 52 52 52 52 
ENST00000538183 	ENST00000392857 	8434 	4893 	8453 	4912 	34 	33 
ENST00000310613 ENST00000550534 ENST00000550321 	ENST00000476192 ENST00000489060 ENST00000497426 	3251 761 749 	5134 2117 5134 	3259 769 757 	5134 2117 5134 	31 31 31 	52 52 52 
ENST00000309955 	ENST00000599809 ENST00000594734 ENST00000598562 ENST00000597084 ENST00000398726 	3997 	322 328 328 328 361 	3997 	322 328 328 328 361 	52 	43 43 43 43 43 
ENST00000563551 	ENST00000546483 ENST00000456951 	102 	1068 245 	121 	1078 255 	31 	43 43 
ENST00000430198 ENST00000415560 ENST00000374117 	ENST00000395004 	221 221 221 	447 	221 221 221 	447 	50 50 50 	53 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000310613 	ENST00000478538 ENST00000355520 ENST00000489060 ENST00000518152 	7062 7950 13244 13187 2742 	3 7394 1590 343 	7062 7950 13244 13187 2742 	3 7394 1590 343 	53 53 53 53 53 	53 53 53 53 
ENST00000575365 	ENST00000376088 ENST00000594930 	5 	7335 7335 	5 	7351 7351 	51 	37 37 
ENST00000501580 	ENST00000559385 ENST00000443590 	121 	145 146 	121 	145 146 	53 	52 52 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000508075 ENST00000469632 ENST00000566753 ENST00000604604 	ENST00000381210 	2500 2500 721 695 802 1774 845 	1629 	2500 2500 721 695 802 1774 845 	1629 	52 52 52 52 52 52 52 	36 
ENST00000399287 	ENST00000560085 	525 	747 	525 	762 	31 	33 
ENST00000394511 	ENST00000558583 ENST00000489060 	319 	5994 1885 	319 	5994 1885 	53 	39 39 
ENST00000355237 ENST00000574259 	ENST00000393461 	3688 3691 	1131 	3702 3705 	1131 	39 39 	52 
ENST00000355237 ENST00000574259 	ENST00000393461 	3688 3691 	1131 	3702 3705 	1131 	39 39 	52 
ENST00000392857 	ENST00000571500 ENST00000534317 	5825 	5399 5399 	5825 	5400 5400 	51 	52 52 
ENST00000321521 ENST00000312675 ENST00000543006 ENST00000310613 	ENST00000309733 ENST00000478538 ENST00000558583 ENST00000518152 	7935 13229 13172 2727 	6620 77 5776 417 	7935 13229 13172 2727 	6620 77 5776 417 	52 52 52 52 	52 52 52 52 
ENST00000430198 ENST00000415560 ENST00000374117 	ENST00000395004 	227 227 227 	454 	227 227 227 	454 	40 40 40 	53 
ENST00000371752 ENST00000396105 ENST00000490638 	ENST00000427390 ENST00000560659 ENST00000316397 ENST00000558241 ENST00000559199 ENST00000597037 ENST00000531486 ENST00000377205 ENST00000462686 ENST00000415298 ENST00000334271 ENST00000273582 ENST00000564897 ENST00000568624 ENST00000571828 	6011 6173 644 	2656 2145 2386 2968 202 620 1511 1820 1686 2214 1901 5519 2802 2868 2799 	6023 6185 656 	2656 2145 2386 2968 202 620 1511 1820 1686 2214 1901 5519 2802 2868 2799 	40 40 40 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000429412 ENST00000546113 ENST00000489060 	ENST00000309733 ENST00000604015 	1903 1903 2619 	7653 451 	1903 1903 2619 	7653 451 	53 53 53 	46 46 
ENST00000239231 	ENST00000475582 	9059 	3881 	9062 	3898 	31 	36 
ENST00000399839 ENST00000330232 ENST00000262607 	ENST00000237380 ENST00000447393 ENST00000605420 	3273 2484 3214 	4036 4871 4871 	3273 2484 3214 	4036 4871 4871 	52 52 52 	53 53 53 
ENST00000355177 	ENST00000562840 	90 	1552 	109 	1552 	34 	51 
ENST00000467590 	ENST00000608642 	2348 	5125 	2348 	5128 	33 	31 
ENST00000334567 	ENST00000493254 	742 	1580 	755 	1588 	32 	37 
ENST00000423557 ENST00000221132 ENST00000588072 ENST00000317235 ENST00000496196 ENST00000494209 ENST00000237536 ENST00000518676 ENST00000524140 ENST00000552788 ENST00000369291 	ENST00000291971 ENST00000569127 	1223 1587 2888 1825 2147 477 9701 7779 7017 6705 8127 	3498 465 	1223 1587 2888 1825 2147 477 9701 7779 7017 6705 8127 	3498 465 	47 47 47 47 47 47 47 47 47 47 47 	33 33 
ENST00000429656 ENST00000445820 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000453518 	242 242 242 242 242 242 	467 	242 242 242 242 242 242 	467 	53 53 53 53 53 53 	53 
ENST00000543872 	ENST00000511753 	76 	593 	76 	593 	36 	53 
ENST00000237380 	ENST00000564557 ENST00000565697 ENST00000568158 	8820 	163 57 153 	8830 	180 74 170 	42 	33 33 33 
ENST00000502413 ENST00000566753 ENST00000476192 ENST00000481617 ENST00000497426 ENST00000474698 	ENST00000529271 ENST00000550977 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	232 964 7299 3155 7291 5675 	384 1015 56 56 56 56 56 56 	240 972 7307 3163 7299 5683 	388 1019 60 60 60 60 60 60 	44 44 44 44 44 44 	48 48 48 48 48 48 48 48 
ENST00000528464 	ENST00000320934 ENST00000534529 ENST00000529458 ENST00000527037 ENST00000540028 	476 	2747 4228 403 2255 2004 	477 	2747 4228 403 2255 2004 	52 	53 53 53 53 53 
ENST00000480306 ENST00000481629 	ENST00000478358 	65 65 	58 	65 65 	58 	49 49 	53 
ENST00000508075 ENST00000604604 ENST00000261200 	ENST00000551944 ENST00000392857 	873 1023 7202 	3257 5449 	884 1034 7213 	3257 5449 	41 41 41 	53 53 
ENST00000416871 	ENST00000588736 	237 	1979 	237 	1979 	53 	38 
ENST00000529271 	ENST00000476192 ENST00000604604 ENST00000497426 ENST00000474698 	428 	7496 232 7488 5872 	429 	7511 247 7503 5887 	44 	38 38 38 38 
ENST00000476192 ENST00000558583 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000309733 	5007 6099 1990 5007 3197 5006 	7050 	5018 6110 2001 5018 3208 5017 	7050 	41 41 41 41 41 41 	53 
ENST00000589178 	ENST00000550977 ENST00000604604 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	2423 	1155 266 197 197 197 197 197 197 	2442 	1155 266 197 197 197 197 197 197 	34 	53 53 53 53 53 53 53 53 
ENST00000457497 	ENST00000489200 ENST00000458500 ENST00000482732 ENST00000492572 ENST00000467168 ENST00000607508 ENST00000607271 ENST00000607631 ENST00000607538 ENST00000606677 	160 	1347 394 1544 1138 615 1347 394 1544 1138 615 	160 	1347 394 1544 1138 615 1347 394 1544 1138 615 	52 	51 51 51 51 51 51 51 51 51 51 
ENST00000550466 ENST00000553262 	ENST00000580201 	571 571 	116 	571 571 	116 	51 51 	53 
ENST00000411432 ENST00000557832 	ENST00000599809 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000551364 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000439516 	2070 87 	91 97 184 1459 184 91 130 184 91 91 	2070 87 	91 97 184 1459 184 91 130 184 91 91 	52 52 	53 53 53 53 53 53 53 53 53 53 
ENST00000379558 ENST00000377255 ENST00000554523 ENST00000473559 ENST00000462714 	ENST00000311180 	6207 3534 6959 1521 1150 	5349 	6213 3540 6965 1527 1156 	5349 	46 46 46 46 46 	32 
ENST00000379562 ENST00000398738 ENST00000543600 ENST00000461350 ENST00000526038 ENST00000373014 ENST00000411857 	ENST00000531012 	5290 1702 1693 1118 1161 1630 4643 	295 	5290 1702 1693 1118 1161 1630 4643 	295 	53 53 53 53 53 53 53 	53 
ENST00000495526 	ENST00000344248 ENST00000589373 ENST00000567833 ENST00000599652 	2770 	1532 368 839 2888 	2791 	1551 387 858 2907 	32 	34 34 34 34 
