ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000334828 ENST00000467867 ENST00000436071 ENST00000548270 ENST00000397201 ENST00000534819 ENST00000526979 ENST00000505544 ENST00000547454 ENST00000403137 	ENST00000471694 ENST00000355354 	729 837 544 581 251 1252 269 284 581 251 	5633 3858 	729 837 544 581 251 1252 269 284 581 251 	5638 3863 	52 52 52 52 52 52 52 52 52 52 	34 34 
ENST00000431134 ENST00000475608 	ENST00000592379 	341 349 	9 	341 349 	9 	53 53 	53 
ENST00000331222 	ENST00000595170 ENST00000344649 ENST00000376753 	2823 	3442 3442 1407 	2842 	3442 3442 1407 	34 	52 52 52 
ENST00000323496 	ENST00000463943 	265 	378 	265 	378 	51 	51 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	265 265 257 265 	53 	265 265 257 265 	53 	53 53 53 53 	52 
ENST00000317881 ENST00000475354 ENST00000460013 	ENST00000461730 	518 279 398 	415 	518 279 398 	418 	53 53 53 	37 
ENST00000460355 	ENST00000492999 ENST00000486695 ENST00000467671 	3488 	77 77 77 	3488 	77 77 77 	53 	52 52 52 
ENST00000582963 ENST00000474210 	ENST00000584888 	891 258 	252 	891 258 	264 	48 48 	39 
ENST00000591009 	ENST00000439904 ENST00000609923 	43 	777 4542 	64 	797 4562 	32 	31 31 
ENST00000506311 	ENST00000336767 	227 	85 	227 	85 	46 	53 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	348 371 366 373 571 371 371 348 	4148 	348 371 366 373 571 371 371 348 	4148 	53 53 53 53 53 53 53 53 	46 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	348 371 366 373 571 371 371 348 	4148 	348 371 366 373 571 371 371 348 	4148 	53 53 53 53 53 53 53 53 	53 
ENST00000514057 	ENST00000373059 ENST00000401070 ENST00000401069 	564 	1953 2085 2532 	564 	1953 2085 2532 	52 	52 52 52 
ENST00000434913 	ENST00000449131 	238 	4155 	238 	4155 	53 	53 
ENST00000398519 ENST00000314028 ENST00000392334 ENST00000403276 ENST00000582844 ENST00000578904 ENST00000580446 ENST00000581660 ENST00000578194 ENST00000579316 ENST00000584472 ENST00000580061 ENST00000585026 	ENST00000490804 	264 567 533 267 175 -1 156 463 423 274 302 217 453 	116 	268 571 537 271 179 3 160 467 427 278 306 221 457 	132 	49 49 49 49 49 49 49 49 49 49 49 49 49 	33 
ENST00000309733 ENST00000394511 ENST00000476192 ENST00000355520 ENST00000497426 ENST00000474698 	ENST00000503412 	6758 338 4819 7606 4819 4818 	659 	6758 338 4819 7606 4819 4818 	659 	51 51 51 51 51 51 	53 
ENST00000497322 ENST00000483598 ENST00000310055 ENST00000439896 ENST00000424565 ENST00000406939 	ENST00000450504 ENST00000426791 	1721 16 135 135 133 135 	418 418 	1721 16 135 135 133 135 	418 418 	53 53 53 53 53 53 	51 51 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	262 254 	132 132 	262 254 	132 132 	53 53 	53 53 
ENST00000416139 ENST00000475608 	ENST00000592379 	225 222 	25 	225 222 	25 	51 51 	34 
ENST00000554203 	ENST00000262710 ENST00000457657 	151 	40 40 	151 	40 40 	53 	51 51 
ENST00000457879 ENST00000438861 ENST00000468666 ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000547271 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 	ENST00000450479 	724 692 200 388 626 624 624 405 622 622 381 381 622 381 192 405 	62 	732 700 208 396 634 632 632 413 630 630 389 389 630 389 200 413 	83 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	31 
ENST00000342320 	ENST00000420788 	4316 	103 	4316 	109 	53 	31 
ENST00000498161 ENST00000425761 ENST00000406984 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	321 339 172 344 544 344 376 344 321 	4139 	321 339 172 344 544 344 376 344 321 	4139 	52 52 52 52 52 52 52 52 52 	53 
ENST00000520547 	ENST00000570780 ENST00000391950 	407 	1148 1165 	407 	1148 1165 	53 	53 53 
ENST00000370620 ENST00000370622 ENST00000250617 	ENST00000463657 ENST00000474545 ENST00000535999 	3793 3808 5048 	341 357 414 	3807 3822 5062 	353 369 426 	31 31 31 	31 31 31 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	105 103 245 	4192 	105 103 245 	4192 	48 48 48 	51 
ENST00000574872 	ENST00000520221 	666 	68 	666 	68 	51 	52 
ENST00000599809 ENST00000601706 ENST00000594734 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000398726 	ENST00000403396 	9 15 15 105 9 15 48 	3465 	9 15 15 105 9 15 48 	3476 	52 52 52 52 52 52 52 	41 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000397467 ENST00000568122 	ENST00000515262 	120 310 145 102 42 30 30 31 30 53 30 53 30 30 53 30 30 30 30 30 30 	159 	120 310 145 102 42 30 30 31 30 53 30 53 30 30 53 30 30 30 30 30 30 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000415009 	ENST00000527063 	2278 	1927 	2278 	1940 	32 	40 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	330 348 214 212 553 353 385 353 330 	3798 	330 348 214 212 553 353 385 353 330 	3798 	52 52 52 52 52 52 52 52 52 	52 
ENST00000484430 ENST00000398981 ENST00000483907 ENST00000483613 ENST00000485355 ENST00000442655 	ENST00000604922 	520 528 518 518 518 518 	295 	520 528 518 518 518 518 	295 	53 53 53 53 53 53 	52 
ENST00000519121 	ENST00000604922 	694 	241 	709 	249 	36 	44 
ENST00000490127 ENST00000376759 ENST00000485213 ENST00000376755 ENST00000491236 ENST00000430348 ENST00000594291 ENST00000598825 ENST00000594550 ENST00000593579 ENST00000600134 ENST00000597027 	ENST00000376775 ENST00000600661 	162 149 137 315 277 135 162 149 137 135 315 277 	330 330 	162 149 137 315 277 135 162 149 137 135 315 277 	330 330 	48 48 48 48 48 48 48 48 48 48 48 48 	52 52 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 78 87 	119 	78 78 101 78 78 87 	119 	52 52 52 52 52 52 	52 
ENST00000484430 ENST00000398981 ENST00000398259 ENST00000389400 	ENST00000604922 	518 526 514 544 	209 	518 526 514 544 	209 	53 53 53 53 	53 
ENST00000225964 ENST00000510710 	ENST00000495044 	3728 278 	1754 	3728 278 	1754 	32 32 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	419 	199 199 	419 	53 53 	50 
ENST00000567272 ENST00000403549 	ENST00000427908 	577 425 	1827 	595 443 	1827 	34 34 	53 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	430 381 	1136 1153 	430 381 	1136 1153 	53 53 	53 53 
ENST00000431134 ENST00000475608 	ENST00000592379 	338 346 	19 	338 346 	19 	53 53 	53 
ENST00000323496 	ENST00000463943 	257 	357 	257 	357 	52 	52 
ENST00000392690 	ENST00000378108 	3222 	1073 	3222 	1084 	33 	31 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	265 265 257 265 	7 	265 265 257 265 	7 	53 53 53 53 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	96 94 236 	4212 	96 94 236 	4212 	53 53 53 	53 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	357 380 381 382 357 	3756 	357 380 381 382 357 	3756 	53 53 53 53 53 	53 
ENST00000423557 	ENST00000507386 ENST00000265272 	1358 	5083 5308 	1358 	5083 5308 	53 	53 53 
ENST00000323496 	ENST00000463943 	262 	402 	262 	402 	52 	53 
ENST00000320954 	ENST00000241416 	3663 	470 	3663 	480 	52 	31 
ENST00000368761 	ENST00000558871 	4089 	894 	4089 	904 	33 	43 
ENST00000574872 	ENST00000519266 ENST00000520221 	666 	184 24 	666 	184 24 	52 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	408 	199 199 	408 	53 53 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	239 240 	4180 	239 240 	4180 	52 52 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	681 	194 34 	681 	194 34 	53 	53 53 
ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 	ENST00000449131 	384 379 385 386 	4179 	384 379 385 386 	4179 	53 53 53 53 	52 
ENST00000574872 	ENST00000519266 ENST00000520221 	655 	202 42 	655 	202 42 	53 	53 53 
ENST00000403396 	ENST00000550466 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000442514 ENST00000553262 ENST00000548061 ENST00000558924 	3067 	186 463 1738 2702 463 186 463 622 	3079 	186 770 1738 2877 770 186 770 622 	39 	37 37 37 37 37 37 37 37 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	261 253 	48 48 	261 253 	48 48 	53 53 	53 53 
ENST00000460355 	ENST00000492999 ENST00000486695 ENST00000467671 	3492 	79 79 79 	3492 	79 79 79 	53 	52 52 52 
ENST00000434913 ENST00000517577 	ENST00000449131 	236 237 	4158 	236 237 	4158 	53 53 	52 
ENST00000510701 	ENST00000563411 ENST00000599719 ENST00000601309 ENST00000317633 ENST00000601917 ENST00000592064 ENST00000263275 ENST00000544371 ENST00000253233 ENST00000429587 ENST00000366329 ENST00000526639 ENST00000486304 	64 	434 134 125 873 1264 849 1171 1092 1384 1025 908 6 434 	64 	434 134 125 873 1264 849 1171 1092 1384 1025 908 6 434 	53 	32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000450676 	ENST00000449131 	239 	4122 	239 	4122 	53 	52 
ENST00000495893 ENST00000381938 	ENST00000512783 ENST00000360286 ENST00000302874 ENST00000505412 ENST00000421176 ENST00000374329 ENST00000257572 ENST00000579483 ENST00000492944 ENST00000412351 ENST00000458616 ENST00000489442 ENST00000566821 ENST00000586486 ENST00000591510 ENST00000550103 ENST00000480477 ENST00000557187 ENST00000589953 ENST00000530015 ENST00000567298 ENST00000446344 ENST00000598513 ENST00000333952 ENST00000193391 ENST00000534716 ENST00000522208 ENST00000482342 ENST00000606911 ENST00000392378 ENST00000358186 ENST00000392379 ENST00000304932 ENST00000392674 	8046 1673 	3188 305 2068 1543 2883 377 4094 3184 90 -6 692 711 745 958 -11 368 361 245 513 1702 3242 5602 2904 2919 6959 802 4619 108 4692 2226 2101 2317 263 208 	8066 1693 	3200 317 2080 1555 2895 389 4106 3196 102 6 704 723 757 970 1 380 373 257 525 1714 3254 5614 2916 2931 6971 814 4631 120 4704 2238 2113 2329 275 220 	33 33 	40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
ENST00000502732 ENST00000344730 ENST00000408940 	ENST00000460469 	6431 5918 6119 	387 	6431 5918 6119 	402 	48 48 48 	32 
ENST00000586240 	ENST00000523706 ENST00000477523 ENST00000557252 ENST00000317568 ENST00000355991 ENST00000314666 ENST00000546020 ENST00000463822 ENST00000462284 ENST00000258149 ENST00000356290 ENST00000540827 ENST00000428863 ENST00000480863 ENST00000524293 ENST00000609129 	2086 	757 2741 676 3352 3146 4929 2204 2741 2618 2438 2093 2018 1940 1677 3542 8616 	2086 	757 2741 676 3352 3146 4929 2204 2741 2618 2438 2093 2018 1940 1677 3542 8616 	34 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000429509 ENST00000247668 ENST00000474950 ENST00000482854 ENST00000469701 ENST00000536468 ENST00000359662 	ENST00000549524 	738 547 170 582 63 668 696 	1955 	738 547 170 582 63 668 696 	1955 	46 46 46 46 46 46 46 	52 
ENST00000326799 ENST00000376016 	ENST00000350082 ENST00000356971 	3687 3549 	3642 3785 	3687 3549 	3662 3805 	53 53 	33 33 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	425 376 	1118 1135 	425 376 	1118 1135 	53 53 	52 52 
ENST00000416139 ENST00000475608 	ENST00000592379 	227 224 	75 	227 224 	75 	52 52 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	192 192 	417 	192 192 	417 	53 53 	51 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	232 350 	439 439 	232 350 	439 439 	53 53 	52 52 
ENST00000425466 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 ENST00000389400 	ENST00000604922 	531 533 541 529 515 559 	211 	531 533 541 529 515 559 	211 	53 53 53 53 53 53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 	ENST00000604922 	533 535 409 535 543 531 517 	185 	533 535 409 535 543 531 517 	185 	53 53 53 53 53 53 53 	53 
ENST00000484430 ENST00000398981 ENST00000398259 ENST00000411586 	ENST00000604922 	720 728 716 712 	185 	720 728 716 712 	185 	53 53 53 53 	53 
ENST00000341695 	ENST00000475187 ENST00000466284 ENST00000581287 ENST00000216513 ENST00000417397 	1493 	1564 1072 222 4078 1180 	1498 	1572 1080 230 4086 1188 	34 	43 43 43 43 43 
ENST00000461285 ENST00000383323 ENST00000400395 ENST00000434884 ENST00000469544 ENST00000400394 ENST00000494871 ENST00000448362 ENST00000479527 ENST00000495614 ENST00000461470 ENST00000383487 ENST00000383483 ENST00000458668 ENST00000485321 ENST00000400341 ENST00000461937 ENST00000449884 ENST00000470176 ENST00000464623 	ENST00000603274 	730 391 391 398 393 435 378 374 565 641 730 391 391 395 393 456 378 374 565 641 	29 	730 391 391 398 393 435 378 374 565 641 730 391 391 395 393 456 378 374 565 641 	40 	43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 	42 
ENST00000470914 	ENST00000463920 	1740 	2178 	1740 	2178 	35 	37 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	417 	199 199 	417 	52 52 	51 
ENST00000373715 ENST00000477442 ENST00000339436 	ENST00000460469 	301 278 301 	400 	301 278 301 	400 	53 53 53 	34 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000397467 ENST00000568122 	ENST00000515262 	121 311 146 103 43 31 31 32 31 54 31 31 31 54 31 31 31 31 31 31 	154 	121 311 146 103 43 31 31 32 31 54 31 31 31 54 31 31 31 31 31 31 	154 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000371244 	ENST00000530909 	6708 	322 	6708 	340 	49 	32 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	408 	197 197 	408 	53 53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000474167 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 530 535 543 531 517 561 	248 	554 556 430 551 556 564 552 538 582 	248 	32 32 32 32 32 32 32 32 32 	51 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	272 	518 526 	272 	53 53 	53 
ENST00000248668 	ENST00000321081 	3249 	378 	3249 	378 	53 	53 
ENST00000371655 	ENST00000460469 	9557 	386 	9557 	401 	53 	33 
ENST00000505343 	ENST00000566466 	96 	456 	96 	459 	45 	37 
ENST00000411660 	ENST00000604922 	585 	238 	585 	238 	53 	49 
ENST00000411660 	ENST00000604922 	585 	238 	585 	238 	53 	49 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 535 543 517 561 	248 	533 535 409 535 543 517 561 	248 	53 53 53 53 53 53 53 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	192 192 	408 	192 192 	408 	53 53 	53 
ENST00000371378 ENST00000194214 ENST00000371377 ENST00000371376 ENST00000488884 	ENST00000371370 	63 420 101 48 93 	147 	63 420 101 48 93 	158 	50 50 50 50 50 	36 
ENST00000306480 ENST00000574081 	ENST00000257836 	5819 1988 	4798 	5831 2000 	4800 	39 39 	37 
ENST00000573057 	ENST00000423172 	26 	804 	26 	804 	53 	50 
ENST00000574872 	ENST00000519266 ENST00000520221 	691 	201 41 	691 	201 41 	52 	53 53 
ENST00000225724 ENST00000403396 ENST00000526284 	ENST00000523902 ENST00000521211 	2462 3381 1026 	402 428 	2462 3381 1026 	402 428 	53 53 53 	53 53 
ENST00000383204 ENST00000480471 ENST00000472307 ENST00000480078 ENST00000487403 ENST00000486721 ENST00000481011 ENST00000493047 ENST00000455072 ENST00000547127 ENST00000478195 ENST00000492105 ENST00000472578 ENST00000480780 ENST00000416548 ENST00000477761 ENST00000470552 ENST00000463248 ENST00000412959 ENST00000548778 ENST00000491168 ENST00000483151 ENST00000437840 ENST00000497454 ENST00000478610 ENST00000494550 ENST00000485077 ENST00000425946 ENST00000444031 ENST00000476107 ENST00000462344 ENST00000492205 ENST00000494749 ENST00000413136 ENST00000486294 ENST00000494807 ENST00000467836 ENST00000446570 ENST00000549377 ENST00000492317 ENST00000496031 ENST00000492493 ENST00000473419 ENST00000452084 ENST00000476445 ENST00000490704 ENST00000494256 ENST00000431976 ENST00000550374 	ENST00000482292 ENST00000468094 ENST00000463584 ENST00000491095 ENST00000474406 	758 167 173 94 409 162 299 585 462 833 94 173 167 409 758 162 299 585 462 833 94 173 167 758 162 299 585 462 161 94 173 167 409 758 162 299 585 462 833 94 173 167 409 758 162 299 585 462 833 	663 661 661 661 661 	758 167 173 94 409 162 299 585 462 833 94 173 167 409 758 162 299 585 462 833 94 173 167 758 162 299 585 462 161 94 173 167 409 758 162 299 585 462 833 94 173 167 409 758 162 299 585 462 833 	663 661 661 661 661 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	52 52 52 52 52 
ENST00000425761 ENST00000406984 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 	ENST00000449131 	336 169 341 541 341 373 341 	4137 	336 169 341 541 341 373 341 	4137 	53 53 53 53 53 53 53 	53 
ENST00000406053 	ENST00000335251 	2071 	4040 	2085 	4055 	39 	34 
ENST00000498161 ENST00000434913 ENST00000517577 ENST00000599364 	ENST00000449131 	209 230 231 209 	4164 	209 230 231 209 	4164 	53 53 53 53 	53 
ENST00000299957 ENST00000345795 ENST00000360824 	ENST00000229214 ENST00000551070 	2621 2424 2333 	707 231 	2621 2424 2333 	707 231 	49 49 49 	52 52 
ENST00000560626 ENST00000312493 	ENST00000215917 ENST00000596731 ENST00000244763 ENST00000588137 ENST00000370128 ENST00000563287 	9639 9442 	2537 159 4031 252 2216 3103 	9652 9455 	2553 175 4047 268 2232 3119 	38 38 	32 32 32 32 32 32 
ENST00000439516 	ENST00000584196 ENST00000582966 ENST00000403396 	86 	1843 1843 3322 	86 	1843 1843 3322 	53 	53 53 53 
ENST00000398295 	ENST00000461526 	449 	464 	449 	464 	48 	45 
ENST00000434913 	ENST00000449131 	237 	4133 	237 	4133 	53 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	234 235 	4164 	234 235 	4164 	53 53 	53 
ENST00000601101 ENST00000593729 ENST00000595856 	ENST00000449223 	30 30 30 	169 	30 30 30 	169 	53 53 53 	53 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000492816 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000456923 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000367816 ENST00000499679 	4465 4739 4466 4466 4843 2311 4466 4471 4738 4466 621 4466 4466 4466 4466 	1904 1441 	4465 4739 4466 4466 4843 2311 4466 4471 4738 4466 621 4466 4466 4466 4466 	1905 1442 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	31 31 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	714 197 	192 32 	714 197 	192 32 	50 50 	53 53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	51 
ENST00000546654 	ENST00000564755 	105 	190 	105 	190 	53 	51 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	165 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	43 
ENST00000462942 	ENST00000407780 ENST00000461595 ENST00000553156 	6797 	5568 161 436 	6819 	5587 180 455 	31 	32 32 32 
ENST00000520907 ENST00000534819 	ENST00000344302 ENST00000360017 	3041 925 	2050 1762 	3060 944 	2050 1762 	33 33 	39 39 
ENST00000457879 ENST00000438861 ENST00000468666 ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000547271 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 	ENST00000453518 ENST00000429656 ENST00000450479 	745 713 221 409 647 645 645 426 643 643 402 402 643 402 213 426 	133 133 133 	745 713 221 409 647 645 645 426 643 643 402 402 643 402 213 426 	133 133 133 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	302 272 272 264 272 	15 	302 272 272 264 272 	24 	41 41 41 41 41 	44 
ENST00000461074 ENST00000550703 ENST00000478122 ENST00000338465 	ENST00000441159 ENST00000409703 	2419 1874 1836 1545 	5037 4683 	2423 1878 1840 1549 	5053 4699 	32 32 32 32 	34 34 
ENST00000392288 ENST00000564458 ENST00000564795 	ENST00000410105 	4795 739 739 	2123 	4795 739 739 	2131 	48 48 48 	32 
ENST00000552999 	ENST00000416848 ENST00000344862 ENST00000551923 ENST00000431332 ENST00000550784 	244 	1865 1480 1465 530 632 	244 	1865 1480 1465 530 632 	53 	41 41 41 41 41 
ENST00000311956 	ENST00000500090 ENST00000475445 ENST00000579308 ENST00000582585 ENST00000580748 ENST00000330263 	2880 	98 2320 408 313 257 1156 	2880 	120 2342 430 335 279 1178 	52 	31 31 31 31 31 31 
ENST00000389400 ENST00000411660 	ENST00000604922 	627 601 	242 	627 601 	242 	53 53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	182 182 	408 	182 182 	408 	53 53 	53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	271 271 263 271 	56 	271 271 263 271 	56 	53 53 53 53 	53 
ENST00000561013 	ENST00000553824 	7 	157 	7 	157 	41 	53 
ENST00000518657 	ENST00000523152 	224 	225 	224 	225 	53 	53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	271 271 263 271 	25 	271 271 263 271 	25 	53 53 53 53 	51 
ENST00000574872 	ENST00000520221 	719 	47 	719 	47 	53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	683 	174 14 	683 	174 14 	53 	52 52 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000493479 	ENST00000604922 	533 535 409 535 543 517 	274 	533 535 409 535 543 517 	274 	53 53 53 53 53 53 	53 
ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	ENST00000334567 ENST00000359242 ENST00000294678 	5077 5077 3267 5076 777 765 	1241 3384 3361 	5077 5077 3267 5076 777 765 	1252 3395 3372 	38 38 38 38 38 38 	42 42 42 
ENST00000429930 	ENST00000519128 	238 	3503 	252 	3503 	31 	53 
ENST00000342228 ENST00000520262 ENST00000520179 ENST00000524211 ENST00000518717 ENST00000517366 ENST00000522707 ENST00000518384 	ENST00000518574 	113 437 68 133 82 64 352 215 	4 	113 437 68 133 82 64 352 215 	4 	53 53 53 53 53 53 53 53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	208 208 	398 	208 208 	398 	52 52 	53 
ENST00000432629 ENST00000393148 ENST00000481802 ENST00000431782 ENST00000429825 ENST00000588627 ENST00000471280 	ENST00000492999 ENST00000486695 ENST00000467671 	144 170 146 141 145 1920 136 	290 290 290 	157 183 159 154 158 1933 149 	290 290 290 	40 40 40 40 40 40 40 	51 51 51 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000492999 ENST00000486695 ENST00000467671 	189 231 257 133 232 232 	287 287 287 	189 231 257 133 232 232 	287 287 287 	51 51 51 51 51 51 	53 53 53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000474167 ENST00000493479 	ENST00000604922 	539 541 415 536 541 549 537 523 	175 	539 541 415 536 541 549 537 523 	175 	51 51 51 51 51 51 51 51 	53 
ENST00000425466 ENST00000493479 ENST00000389400 	ENST00000604922 	533 517 561 	227 	533 517 561 	248 	53 53 53 	31 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	360 383 384 385 360 	3763 	360 383 384 385 360 	3763 	53 53 53 53 53 	53 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000392857 	ENST00000566753 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000550234 ENST00000547979 	2093 2093 8335 4733 	1116 118 118 118 118 118 	2093 2093 8335 4733 	1116 118 118 118 118 118 	53 53 53 53 	53 53 53 53 53 53 
ENST00000557697 ENST00000523006 	ENST00000556125 	49 39 	232 	49 39 	232 	53 53 	50 
ENST00000429775 	ENST00000514253 	270 	463 	270 	463 	53 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	93 91 233 	4192 	93 91 233 	4192 	53 53 53 	51 
ENST00000397762 	ENST00000416256 	403 	2 	403 	2 	53 	53 
