ENST00000462616 	ENST00000288167 ENST00000475124 ENST00000494338 	2509 	836 1860 783 	2509 	856 1880 803 	33 	33 33 33 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	450 401 	1136 1153 	450 401 	1136 1153 	52 52 	52 52 
ENST00000555532 	ENST00000498565 	46 	256 	46 	256 	53 	53 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 78 87 	115 	78 78 101 78 78 87 	115 	52 52 52 52 52 52 	52 
ENST00000532428 ENST00000527830 ENST00000278359 ENST00000422849 	ENST00000448838 	224 159 340 193 	183 	224 159 340 193 	183 	53 53 53 53 	41 
ENST00000261596 	ENST00000604922 	2280 	210 	2280 	210 	51 	53 
ENST00000476192 ENST00000497426 	ENST00000580201 	6129 6129 	116 	6129 6129 	116 	51 51 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	426 	199 199 	426 	53 53 	51 
ENST00000433132 	ENST00000438370 	114 	-14 	114 	0 	53 	39 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3801 	331 349 215 213 554 354 386 354 331 	3801 	53 53 53 53 53 53 53 53 53 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	181 181 	402 	181 181 	402 	53 53 	53 
ENST00000484430 ENST00000398981 ENST00000451219 ENST00000389400 ENST00000555161 	ENST00000604922 	523 531 520 549 502 	255 	523 531 520 549 502 	255 	53 53 53 53 53 	53 
ENST00000326840 ENST00000326857 	ENST00000518578 ENST00000359173 ENST00000470101 ENST00000338883 	1288 925 	4418 3684 1774 4356 	1288 925 	4418 3684 1774 4356 	53 53 	53 53 53 53 
ENST00000498161 ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	324 342 175 208 206 547 347 379 347 324 	3802 	324 342 175 208 206 547 347 379 347 324 	3802 	52 52 52 52 52 52 52 52 52 52 	52 
ENST00000340855 ENST00000595787 	ENST00000524293 	5594 5594 	3429 	5594 5594 	3429 	53 53 	53 
ENST00000443387 ENST00000456324 	ENST00000314100 ENST00000481247 	2716 3173 	5042 5081 	2716 3173 	5051 5090 	53 53 	31 31 
ENST00000513356 ENST00000457472 	ENST00000296805 	141 43 	68 	141 43 	68 	53 53 	52 
ENST00000582130 ENST00000579147 ENST00000584536 ENST00000585242 	ENST00000427159 ENST00000584574 ENST00000585145 ENST00000580295 	49 42 30 23 	204 180 180 364 	49 42 30 23 	204 180 180 364 	53 53 53 53 	53 53 53 53 
ENST00000509097 	ENST00000296802 	34 	58 	34 	58 	52 	53 
ENST00000434913 	ENST00000449131 	244 	4151 	244 	4151 	47 	52 
ENST00000520547 	ENST00000570780 ENST00000391950 	462 	1151 1168 	462 	1151 1168 	53 	52 52 
ENST00000574872 	ENST00000519266 ENST00000520221 	693 	190 30 	693 	190 30 	52 	52 52 
ENST00000498161 ENST00000434913 ENST00000512179 ENST00000432137 ENST00000450676 ENST00000599364 	ENST00000449131 	232 253 224 253 253 232 	4151 	232 253 224 253 253 232 	4151 	32 32 32 32 32 32 	52 
ENST00000416139 ENST00000446445 	ENST00000592379 	282 282 	34 	282 282 	34 	53 53 	53 
ENST00000586722 ENST00000458297 ENST00000261200 	ENST00000399273 ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 ENST00000285176 	1526 1444 7055 	6491 3225 5034 735 723 6488 	1526 1444 7055 	6491 3225 5034 735 723 6488 	53 53 53 	52 52 52 52 52 52 
ENST00000450885 	ENST00000587271 	52 	251 	52 	251 	44 	51 
ENST00000502553 ENST00000265112 ENST00000508361 ENST00000455217 ENST00000507716 ENST00000509731 ENST00000541634 ENST00000414361 	ENST00000445946 	687 861 482 771 499 765 482 499 	3374 	687 861 482 771 499 765 482 499 	3389 	52 52 52 52 52 52 52 52 	31 
ENST00000427024 	ENST00000409031 ENST00000431183 	64 	394 394 	64 	394 394 	53 	53 53 
ENST00000333139 ENST00000446232 ENST00000539061 	ENST00000599809 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000551364 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000439516 	1198 1066 2468 	91 97 184 1459 184 91 130 184 91 91 	1198 1066 2468 	91 97 184 1459 184 91 130 184 91 91 	52 52 52 	53 53 53 53 53 53 53 53 53 53 
ENST00000473202 	ENST00000330574 ENST00000528405 	1925 	257 395 	1925 	257 395 	52 	53 53 
ENST00000498161 ENST00000466086 ENST00000413500 ENST00000394290 ENST00000599364 	ENST00000449131 	330 214 212 385 330 	3768 	330 214 212 385 330 	3768 	52 52 52 52 52 	52 
ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 78 101 78 78 101 78 78 87 	142 	78 78 78 101 78 78 101 78 78 87 	142 	51 51 51 51 51 51 51 51 51 51 	53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	266 266 258 266 	7 	266 266 258 266 	7 	53 53 53 53 	51 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000588627 ENST00000471280 	ENST00000492999 ENST00000486695 ENST00000467671 	167 209 235 111 1985 201 	286 286 286 	167 209 235 111 1985 201 	286 286 286 	53 53 53 53 53 53 	52 52 52 
ENST00000356577 ENST00000381692 ENST00000455528 ENST00000436227 ENST00000457208 ENST00000467616 ENST00000484294 ENST00000473102 ENST00000470533 ENST00000478183 ENST00000465834 ENST00000290239 	ENST00000439593 	7408 1058 7042 3917 328 321 182 182 163 466 152 7062 	95 	7420 1070 7054 3929 340 333 194 194 175 478 164 7074 	95 	40 40 40 40 40 40 40 40 40 40 40 40 	53 
ENST00000552231 ENST00000547780 ENST00000418359 ENST00000552319 ENST00000550160 ENST00000551661 ENST00000553078 ENST00000551132 ENST00000548021 ENST00000552915 ENST00000549443 ENST00000548741 ENST00000552483 ENST00000552422 ENST00000551179 ENST00000547321 ENST00000550641 ENST00000553020 ENST00000548159 ENST00000549750 ENST00000551043 ENST00000547867 ENST00000551873 ENST00000550194 ENST00000548599 ENST00000229195 	ENST00000379731 	545 468 414 129 127 118 115 115 114 106 103 101 97 96 94 91 91 90 667 500 630 58 58 58 58 542 	3558 	553 476 422 137 135 126 123 123 122 114 111 109 105 104 102 99 99 98 675 508 638 66 66 66 66 550 	3560 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	31 
ENST00000294053 ENST00000538039 ENST00000535990 ENST00000340729 ENST00000543042 ENST00000538021 ENST00000535477 ENST00000544382 ENST00000437826 	ENST00000550383 	1660 1519 1501 1369 1437 413 1432 819 1501 	4561 	1660 1519 1501 1369 1437 413 1432 819 1501 	4561 	53 53 53 53 53 53 53 53 53 	52 
ENST00000434913 ENST00000517577 	ENST00000449131 	237 238 	4161 	237 238 	4161 	53 53 	52 
ENST00000317881 ENST00000475354 ENST00000460013 	ENST00000461730 	530 291 410 	413 	530 291 410 	418 	52 52 52 	37 
ENST00000602496 ENST00000602279 ENST00000474014 ENST00000440289 	ENST00000311180 	1943 2881 1878 3072 	5349 	1943 2881 1878 3072 	5349 	46 46 46 46 	32 
ENST00000396634 ENST00000376806 ENST00000496081 ENST00000376802 ENST00000495183 ENST00000479320 ENST00000461903 ENST00000376809 	ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	804 772 280 468 706 704 704 485 	57 57 57 57 57 57 57 	804 772 280 468 706 704 704 485 	57 57 57 57 57 57 57 	53 53 53 53 53 53 53 53 	36 36 36 36 36 36 36 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	220 212 	72 72 	220 212 	72 72 	53 53 	53 53 
ENST00000419045 ENST00000596642 	ENST00000261249 	4 4 	2587 	4 4 	2591 	52 52 	44 
ENST00000377957 ENST00000257189 ENST00000371655 ENST00000307792 ENST00000560440 ENST00000526185 ENST00000438197 ENST00000399387 ENST00000550266 ENST00000605787 	ENST00000531012 	3702 3713 1730 6401 2682 1648 1660 850 155 598 	295 	3702 3713 1730 6401 2682 1648 1660 850 155 598 	295 	53 53 53 53 53 53 53 53 53 53 	53 
ENST00000533507 ENST00000263774 ENST00000528192 ENST00000534208 ENST00000534716 ENST00000524568 ENST00000531351 	ENST00000515059 	1161 349 319 499 285 370 182 	2596 	1161 349 319 499 285 370 182 	2596 	52 52 52 52 52 52 52 	33 
ENST00000360467 	ENST00000419932 	1790 	377 	1790 	377 	51 	40 
ENST00000433351 ENST00000264441 ENST00000505044 ENST00000545138 	ENST00000295491 	1542 1244 1628 1468 	805 	1542 1244 1628 1468 	805 	53 53 53 53 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4187 	76 74 216 	4187 	53 53 53 	52 
ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 	ENST00000453518 ENST00000428199 	68 65 63 63 61 61 61 61 61 61 61 85 	467 467 	68 65 63 63 61 61 61 61 61 61 61 85 	467 467 	51 51 51 51 51 51 51 51 51 51 51 51 	53 53 
ENST00000372422 ENST00000510102 	ENST00000531742 ENST00000594020 	1440 1516 	1091 1091 	1440 1516 	1091 1091 	53 53 	53 53 
ENST00000449496 	ENST00000548998 ENST00000552877 ENST00000546921 	316 	61 159 239 	316 	61 159 239 	53 	53 53 53 
ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000444831 ENST00000440049 ENST00000469899 ENST00000397467 	ENST00000515262 	41 41 42 41 64 41 41 41 64 35 41 41 41 	135 	41 41 42 41 64 41 41 41 64 35 41 41 41 	135 	52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000295766 ENST00000550767 ENST00000547939 ENST00000546918 ENST00000548363 ENST00000550254 ENST00000550811 	ENST00000549554 	598 146 300 205 122 140 584 	283 	598 146 300 205 122 140 584 	283 	50 50 50 50 50 50 50 	53 
ENST00000553258 ENST00000442514 ENST00000548061 	ENST00000539061 ENST00000403396 	43 43 43 	2573 3465 	43 43 43 	2573 3465 	44 44 44 	53 53 
ENST00000574872 	ENST00000519266 ENST00000520221 	725 	172 12 	725 	172 12 	52 	53 53 
ENST00000272227 ENST00000404371 ENST00000404824 ENST00000381611 ENST00000540494 	ENST00000481169 ENST00000479771 	674 1020 1042 832 762 	3001 747 	674 1020 1042 832 762 	3001 747 	51 51 51 51 51 	53 53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000397467 ENST00000568122 	ENST00000515262 	121 311 146 103 43 31 31 32 31 54 31 54 31 31 54 31 31 31 31 31 31 	159 	121 311 146 103 43 31 31 32 31 54 31 54 31 31 54 31 31 31 31 31 31 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000301463 ENST00000547837 	ENST00000368096 ENST00000368097 ENST00000478033 ENST00000320307 ENST00000397334 ENST00000524097 	1169 1237 	622 623 382 398 551 313 	1169 1237 	622 623 382 398 551 313 	53 53 	52 52 52 52 52 52 
ENST00000529770 ENST00000533172 ENST00000529460 ENST00000527186 ENST00000595020 ENST00000595903 ENST00000601722 ENST00000600126 	ENST00000534438 ENST00000601832 	400 161 282 996 400 161 282 996 	228 228 	400 161 282 996 400 161 282 996 	228 228 	51 51 51 51 51 51 51 51 	53 53 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	714 197 	206 46 	714 197 	206 46 	50 50 	39 39 
ENST00000368635 	ENST00000461526 	1819 	441 	1819 	441 	53 	52 
ENST00000259229 ENST00000442217 ENST00000409127 ENST00000437688 	ENST00000259239 	90 90 65 79 	162 	90 90 65 79 	162 	53 53 53 53 	52 
ENST00000441178 ENST00000359429 ENST00000436630 ENST00000454822 ENST00000429921 ENST00000438204 ENST00000411934 ENST00000435437 ENST00000540255 ENST00000354506 	ENST00000373367 ENST00000541184 ENST00000257197 ENST00000257198 ENST00000395738 ENST00000362068 	906 893 928 804 835 735 731 797 733 772 	3529 3749 4111 4065 2860 2833 	906 893 928 804 835 735 731 797 733 772 	3545 3765 4127 4081 2876 2849 	53 53 53 53 53 53 53 53 53 53 	37 37 37 37 37 37 
ENST00000487100 ENST00000382175 ENST00000474167 ENST00000461022 	ENST00000604922 	551 425 547 573 	312 	551 425 547 573 	312 	53 53 53 53 	53 
ENST00000476192 ENST00000497426 	ENST00000392385 ENST00000551944 ENST00000261200 ENST00000392857 ENST00000295025 	4845 4845 	1049 3201 7352 5393 8799 	4862 4862 	1063 3215 7366 5407 8813 	35 35 	39 39 39 39 39 
ENST00000435265 ENST00000402752 ENST00000488484 ENST00000331821 ENST00000411892 ENST00000467920 ENST00000416427 ENST00000421656 ENST00000423859 ENST00000418705 ENST00000430524 	ENST00000252136 ENST00000403707 ENST00000404751 ENST00000439169 ENST00000468917 ENST00000494641 ENST00000464535 ENST00000445045 	474 257 157 133 124 28 366 54 99 377 474 	599 572 549 526 124 487 383 397 	474 257 157 133 124 28 366 54 99 377 474 	599 572 549 526 124 487 383 397 	53 53 53 53 53 53 53 53 53 53 53 	51 51 51 51 51 51 51 51 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	397 	896 700 1916 	397 	896 700 1916 	53 	53 53 53 
ENST00000343262 ENST00000526522 ENST00000526586 ENST00000533186 ENST00000532746 ENST00000533872 ENST00000527109 ENST00000527871 ENST00000530225 ENST00000531065 ENST00000533161 ENST00000529806 ENST00000443417 ENST00000453076 ENST00000458332 ENST00000439860 ENST00000397318 ENST00000406190 	ENST00000490804 	884 831 786 533 839 1022 938 1151 673 1456 1094 919 842 695 828 831 828 533 	130 	884 831 786 533 839 1022 938 1151 673 1456 1094 919 842 695 828 831 828 533 	130 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	36 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	361 384 379 385 386 361 	4171 	361 384 379 385 386 361 	4171 	53 53 53 53 53 53 	52 
ENST00000434913 ENST00000517577 	ENST00000449131 	244 245 	4164 	244 245 	4164 	48 48 	53 
ENST00000422370 	ENST00000368918 	2244 	7112 	2244 	7114 	33 	42 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000568122 	ENST00000515262 	119 309 144 101 41 29 29 30 29 52 29 52 29 29 52 29 29 29 29 29 	159 	119 309 144 101 41 29 29 30 29 52 29 52 29 29 52 29 29 29 29 29 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	50 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000474167 	ENST00000604922 	546 420 546 554 542 	248 	546 420 546 554 542 	248 	53 53 53 53 53 	52 
ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 	ENST00000449131 	336 169 202 200 341 541 341 373 341 	3793 	336 169 202 200 341 541 341 373 341 	3793 	53 53 53 53 53 53 53 53 53 	53 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	68 68 91 68 68 77 	115 	68 68 91 68 68 77 	115 	53 53 53 53 53 53 	52 
ENST00000323496 	ENST00000463943 	279 	357 	279 	357 	52 	52 
ENST00000322203 ENST00000467020 ENST00000490335 ENST00000464112 ENST00000478340 	ENST00000457418 ENST00000249714 	258 611 319 605 504 	211 211 	258 611 319 605 504 	211 211 	51 51 51 51 51 	53 53 
ENST00000359635 ENST00000479203 ENST00000493512 ENST00000466304 	ENST00000603274 	227 186 205 342 	210 	227 186 205 342 	210 	49 49 49 49 	52 
ENST00000478266 	ENST00000427996 ENST00000436110 ENST00000430835 	795 	1037 1137 861 	795 	1037 1137 861 	53 	52 52 52 
ENST00000557697 	ENST00000556125 	21 	226 	21 	226 	53 	53 
ENST00000376259 ENST00000492361 	ENST00000486927 ENST00000416222 	2384 2284 	77 120 	2397 2297 	94 137 	40 40 	34 34 
ENST00000497322 ENST00000483598 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000588627 ENST00000471280 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1795 90 166 208 234 110 1984 200 	423 349 423 349 	1795 90 166 208 234 110 1984 200 	423 349 423 349 	53 53 53 53 53 53 53 53 	52 52 52 52 
ENST00000393310 	ENST00000536991 	3993 	153 	3993 	162 	52 	43 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 ENST00000491289 	151 341 176 133 73 61 61 84 61 61 84 61 61 61 70 	149 3679 	151 341 176 133 73 61 61 84 61 61 84 61 61 61 70 	149 3679 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000586778 ENST00000589919 	ENST00000586622 	539 273 	275 	539 273 	275 	52 52 	53 
ENST00000423485 ENST00000577541 	ENST00000449131 	5660 332 	4143 	5660 332 	4143 	52 52 	53 
ENST00000337387 	ENST00000401980 	157 	63 	157 	63 	53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 ENST00000491289 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	149 3679 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	149 3679 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000498161 ENST00000425761 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	347 365 372 570 370 370 347 	4131 	347 365 372 570 370 370 347 	4131 	53 53 53 53 53 53 53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	182 182 	399 	182 182 	399 	53 53 	53 
ENST00000600072 ENST00000439906 ENST00000598642 	ENST00000538264 ENST00000577843 ENST00000578332 ENST00000583315 	256 105 283 	796 796 796 796 	256 105 283 	796 796 796 796 	53 53 53 	53 53 53 53 
ENST00000368069 ENST00000241704 	ENST00000469535 	4376 4501 	5084 	4376 4501 	5095 	52 52 	42 
ENST00000545625 ENST00000537446 	ENST00000412425 	240 260 	15 	240 260 	15 	53 53 	52 
ENST00000463579 	ENST00000491969 	248 	162 	248 	162 	52 	52 
ENST00000261653 ENST00000392373 ENST00000540889 	ENST00000490804 	832 760 174 	117 	832 760 174 	132 	52 52 52 	31 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	348 371 372 373 348 	3742 	348 371 372 373 348 	3742 	53 53 53 53 53 	53 
ENST00000465295 ENST00000401418 ENST00000327274 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	81 81 104 81 104 81 81 90 	126 	81 81 104 81 104 81 81 90 	126 	52 52 52 52 52 52 52 52 	53 
ENST00000529770 ENST00000524422 ENST00000529460 ENST00000534385 ENST00000527186 ENST00000595020 ENST00000596478 ENST00000601722 ENST00000599442 ENST00000600126 	ENST00000534438 ENST00000601832 	242 114 124 94 838 242 114 124 94 838 	226 226 	242 114 124 94 838 242 114 124 94 838 	226 226 	53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000568122 	ENST00000515262 	118 308 143 100 40 28 28 29 28 51 28 51 28 28 51 28 28 28 28 28 	157 	118 308 143 100 40 28 28 29 28 51 28 51 28 28 51 28 28 28 28 28 	157 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	51 
ENST00000498161 ENST00000434913 ENST00000517577 ENST00000599364 	ENST00000449131 	208 229 230 208 	4161 	208 229 230 208 	4161 	53 53 53 53 	52 
ENST00000261167 	ENST00000381661 	1809 	1959 	1809 	1959 	53 	52 
ENST00000311549 ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000483765 ENST00000485756 ENST00000494303 ENST00000396599 ENST00000398581 ENST00000401418 ENST00000327274 ENST00000491435 ENST00000602033 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000540439 ENST00000484462 ENST00000403916 ENST00000463605 ENST00000485147 ENST00000482905 ENST00000568122 	ENST00000491289 	482 283 473 308 265 143 362 192 193 235 193 216 193 193 193 216 193 232 193 216 193 193 193 193 	3553 	482 283 473 308 265 143 362 192 193 235 193 216 193 193 193 216 193 232 193 216 193 193 193 193 	3553 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	194 194 	395 	194 194 	395 	53 53 	51 
ENST00000546654 	ENST00000564755 	85 	191 	85 	191 	51 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	187 187 	417 	187 187 	417 	53 53 	51 
ENST00000507623 ENST00000380638 	ENST00000463943 	192 192 	426 	192 192 	426 	53 53 	50 
ENST00000595806 	ENST00000598758 	370 	467 	370 	467 	53 	51 
ENST00000506793 ENST00000281543 ENST00000511493 	ENST00000326282 ENST00000601837 	2685 2997 1073 	1405 168 	2685 2997 1073 	1413 176 	53 53 53 	33 33 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	279 271 	125 125 	279 271 	125 125 	53 53 	36 36 
ENST00000483907 ENST00000483613 ENST00000389400 ENST00000485355 ENST00000442655 	ENST00000604922 	518 518 546 518 518 	231 	518 518 546 518 518 	231 	53 53 53 53 53 	53 
ENST00000260356 	ENST00000318789 	5730 	5026 	5730 	5030 	52 	44 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	270 270 262 270 	7 	270 270 262 270 	7 	53 53 53 53 	51 
ENST00000508075 ENST00000557845 ENST00000295025 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000309733 ENST00000489060 ENST00000392857 ENST00000604015 	236 167 8016 317 317 317 317 317 317 	7502 2546 4470 300 	241 172 8021 322 322 322 322 322 322 	7516 2560 4484 314 	48 48 48 48 48 48 48 48 48 	38 38 38 38 
ENST00000262919 ENST00000446916 	ENST00000336798 	1669 1601 	6297 	1669 1601 	6298 	51 51 	31 
ENST00000229239 ENST00000396856 ENST00000396861 ENST00000474249 ENST00000466588 ENST00000396859 ENST00000466525 ENST00000396858 	ENST00000314675 	1426 848 911 941 968 839 1305 899 	2196 	1426 848 911 941 968 839 1305 899 	2196 	53 53 53 53 53 53 53 53 	53 
ENST00000425466 ENST00000493479 ENST00000389400 	ENST00000604922 	531 515 559 	241 	531 515 559 	241 	53 53 53 	52 
ENST00000503780 ENST00000505124 ENST00000515299 ENST00000503053 ENST00000426172 ENST00000296519 	ENST00000393674 	526 376 431 426 164 164 	248 	526 376 431 426 164 164 	248 	52 52 52 52 52 52 	53 
ENST00000425466 ENST00000398259 ENST00000389400 ENST00000411660 	ENST00000604922 	607 605 635 609 	230 	607 605 635 609 	230 	53 53 53 53 	53 
ENST00000405860 	ENST00000599628 ENST00000399242 ENST00000562029 ENST00000392869 	3097 	1396 183 44 6895 	3097 	1414 201 62 6913 	52 	34 34 34 34 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 ENST00000491289 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	149 3679 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	149 3679 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	192 192 	395 	192 192 	395 	53 53 	51 
ENST00000551203 	ENST00000377031 	1278 	664 	1278 	680 	37 	31 
ENST00000278360 ENST00000378880 ENST00000378878 	ENST00000449131 	2520 2877 2116 	3558 	2520 2877 2116 	3558 	51 51 51 	49 
ENST00000466379 	ENST00000274008 ENST00000341446 ENST00000398107 ENST00000425369 ENST00000534382 ENST00000483607 ENST00000541730 ENST00000570983 ENST00000479426 ENST00000397461 ENST00000477385 ENST00000458350 ENST00000272462 ENST00000328914 ENST00000487013 ENST00000498561 ENST00000583384 ENST00000488695 ENST00000567287 ENST00000581419 ENST00000477538 ENST00000494816 ENST00000489929 ENST00000498702 ENST00000593570 ENST00000469733 ENST00000299353 ENST00000369880 ENST00000594180 ENST00000597969 ENST00000483959 ENST00000475199 ENST00000216099 ENST00000466693 ENST00000593019 ENST00000562435 ENST00000469319 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000478077 ENST00000361740 ENST00000396303 ENST00000393736 ENST00000437578 ENST00000607474 ENST00000608895 ENST00000578895 ENST00000392690 ENST00000458707 ENST00000474111 ENST00000478205 ENST00000569108 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000495596 ENST00000462646 ENST00000549999 	2144 	4097 3320 3407 3259 51 84 2006 1142 1159 113 1159 289 1865 8086 84 84 24 1159 195 94 15 1159 84 589 99 211 2180 1914 110 427 35 1234 210 1159 641 6101 84 7398 4210 7360 1159 2439 2423 39 116 285 240 899 3171 1421 84 1159 187 2090 1435 1420 634 89 900 148 441 	2144 	4109 3332 3419 3271 63 96 2018 1154 1171 125 1171 301 1877 8098 96 96 36 1171 207 106 27 1171 96 601 111 223 2192 1926 122 439 47 1246 222 1171 653 6113 96 7410 4222 7372 1171 2451 2435 51 128 297 252 911 3183 1433 96 1171 199 2102 1447 1432 646 101 912 160 453 	53 	41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 
ENST00000580101 ENST00000600714 	ENST00000411432 	151 675 	3987 	151 675 	3987 	53 53 	53 
ENST00000373115 	ENST00000530101 	448 	1668 	448 	1668 	53 	52 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000492816 ENST00000446046 ENST00000443816 ENST00000461974 	ENST00000166139 	6157 6776 6503 7647 6428 6238 370 	1524 	6157 6776 6503 7647 6428 6238 370 	1536 	52 52 52 52 52 52 52 	39 
